patent_id,rel_app_text
7179580,"This is application is a divisional application of prior application Ser. No. 10/024,373, filed Dec. 21, 2001 now U.S. Pat. No. 6,790,589; which is a divisional application of application Ser. No. 09/438,416, filed Nov. 12, 1999, now U.S. Pat. No. 6,344,304; which is a divisional application of application Ser. No. 08/999,394, filed Dec. 29, 1997, now U.S. Pat. No. 6,004,720; which is a continuation application of application Ser. No. 08/365,407, filed Dec. 28, 1994, now abandoned. The disclosures of the prior applications are hereby incorporated herein in their entirety by reference."
6714781,"This is a divisional of application Ser. No. 09/539,826, filed Mar. 31, 2000."
9898532,"This application claims priority under 35 U.S.C. § 120 to, and is a continuation of, U.S. non-provisional patent application Ser. No. 14/330,694, filed on Jul. 14, 2014, entitled “Inconsistent Queues,” which is incorporated herein by reference in its entirety."
7083979,"CROSS-REFERENCE TO RELATED APPLICATIONS This application is a continuation of U.S. patent application Ser. No. 08/536,891, filed Sep. 29, 1995, now U.S. Pat. No. 6,033,907, which is a continuation-in-part of International Application No. PCT/US95/03817 designating the United States, filed Mar. 27, 1995, which is a continuation-in-part of U.S. patent application Ser. No. 08/218,355, filed Mar. 25, 1994, now U.S. Pat. No. 5,686,278."
6335422,"This application is a divisional application of copending U.S. application Ser. No. 09/456,253, filed Dec. 7, 1999, which is hereby incorporated herein by reference."
9852371,"This application is a continuation of U.S. patent application Ser. No. 14/151,295 filed on Jan. 9, 2014 which claims priority to U.S. Provisional Patent Application No. 61/753,796 filed Jan. 17, 2013, the contents of which are hereby incorporated by reference."
9830257,"CROSS REFERENCE TO RELATED APPLICATIONS This application claims priority to provisional U.S. Patent Application Ser. No. 61/834,229, filed on Jun. 12, 2013, which is hereby incorporated by reference in its entirety."
10757312,"This application claims priorities to Chinese Patent Application No. 201711060116.4, filed on Nov. 1, 2017, the contents of which are herein incorporated by reference in its entirety."
6135979,"This is a continuation of international Application PCT/GB97/00812, filed Mar. 21, 1997. "
10966786,"CROSS REFERENCE TO RELATED APPLICATION

This is a divisional of application Ser. No. 14/058,312, filed Oct. 21, 2013, which is incorporated herein by reference.

"
7447414,"CROSS-REFERENCE TO RELATED APPLICATIONS Priority of my U.S. Provisional Patent Application No. 60/805,174, filed 19 Jun. 2006, incorporated herein by reference, is hereby claimed."
9772183,"CROSS REFERENCE TO RELATED APPLICATIONS This application is being filed on 18 Dec. 2014, as a US National Stage of PCT International patent application No. PCT/US2013/048256, filed 27 Jun. 2013 which claims benefit to U.S. Provisional Application Ser. No. 61/666,362 filed Jun. 29, 2012, and which applications are incorporated herein by reference in their entireties."
8926591,"RELATED APPLICATIONS This application is a continuation of Application No. PCT/EP2010/062091 (WO 2011/020873) filed Aug. 19, 2010, which claims priority to EP09168432.4, filed Aug. 21, 2009, the contents of both of which is hereby incorporated in its entirety by reference."
8563625,"CROSS REFERENCE TO RELATED APPLICATIONS This application is a continuation of prior application Ser. No. 11/993,535, filed Jun. 14, 2006, now U.S. Pat. No. 8,318,831, which is a national stage filing under 35 U.S.C. 371 of PCT/US2006/023236, filed Jun. 14, 2006, which claims priority to EP Application No. 05013474.1, filed Jun. 22, 2005, the disclosures of which are incorporated by reference in their entirety herein."
8900838,"CROSS REFERENCE TO RELATED APPLICATIONS This application is a §371 National Stage Application of PCT/EP2011/061285, filed Jul. 5, 2011, which claims priority to European Application No. 10305729.5, filed Jul. 5, 2010 and U.S. Provisional Application No. 61/361,455, filed Jul. 5, 2010."
6455018,"This application is a continuation, of application Ser. No. 08/241,718, filed May 12, 1994, now abandoned."
7528368,"RELATED APPLICATIONS This application is a continuation-in-part of U.S. patent application Ser. No. 11/388,193, filed Mar. 23, 2006 now abandoned."
7877276,"CROSS REFERENCE TO RELATED APPLICATIONS This application is a Divisional of U.S. Ser. No. 10/605,226, filed on Sep. 16, 2003, which is a Continuation of U.S. Ser. No. 09/237,194, filed Jan. 26, 1999, which is a Continuation of U.S. Pat. No. 5,899,855, issued May 4, 1999, which is a FWC of U.S. Ser. No. 08/233,397, filed Apr. 26, 1994, now abandoned, which is a Continuation of U.S. Pat. No. 5,307,263, issued Apr. 26, 1994. This application is also related to applicant and assignee's applications listed below: U.S. Pat. No. 5,960,403 (U.S. Ser. No. 09/136,512) which is a Continuation-In-Part of application Ser. No. 08/481,925, filed Jun. 7, 1995, now U.S. Pat. No. 5,899,855, issued on May 4, 1999, which is a FWC of U.S. application Ser. No. 08/233,397 filed on Apr. 26, 1994, now abandoned, which is a Continuation-In-Part of application Ser. No. 07/977,323, filed Nov. 17, 1992, and issued as U.S. Pat. No. 5,307,263. This patent is also a Continuation-In-Part of application Ser. No. 08/666,242, filed Jun. 20, 1996, now abandoned. This application is related to U.S. Pat. No. 6,168,563 (U.S. Ser. No. 09/271,217) which is a Continuation-In-Part of application Ser. No. 08/481,925, filed Jun. 7, 1995, now U.S. Pat. No. 5,899,855, which is a continuation of application Ser. No. 08/233,397, filed Apr. 26, 1994 (now abandoned), which in turn is a Continuation-In-Part of application Ser. No. 07/977,323, filed Nov. 17, 1992 (which has since issued as U.S. Pat. No. 5,307,263); and a Continuation-In-Part of application Ser. No. 08/946,341, filed Oct. 7, 1997, now U.S. Pat. No. 5,997,476, which claims priority from Provisional application Ser. No. 60/041,746 filed Mar. 28, 1997 and from provisional application Ser. No. 60/041,751 filed Mar. 28, 1997; all of which are incorporated herein by reference. This application is related to U.S. Pat. No. 5,897,493 (U.S. Ser. No. 08/847,009) which also claims priority from Provisional application Ser. Nos. 60/041,751 and 60/041,746 filed Mar. 28, 1997. This application is related to U.S. application Ser. No. 09/658,209 filed on Sep. 8, 2000; U.S. application Ser. No. 10/233,296 filed on Aug. 30, 2002; U.S. application Ser. No. 09/665,242 filed on Mar. 28, 1997; U.S. application Ser. No. 10/319,427 filed on Dec. 12, 2002; and U.S. application Ser. No. 09/713,922 filed on Nov. 15, 2000."
8712048,"RELATED APPLICATIONS This application is a continuation of U.S. application Ser. No. 10/515,271, filed on Aug. 18, 2005 now U.S. Pat. No. 7,734,047, the entire contents of which are incorporated herein by reference. In addition, this application claims the benefit of priority to Japanese patent application number 2003-079827, filed in the Japanese Patent Office on Mar. 24, 2003, which is incorporated herein by reference in its entirety."
9739019,"PRIORITY The present application claims the benefit under 35 U.S.C. §119(e) of U.S. Provisional Application Ser. No. 62/011,687, filed Jun. 13, 2014, which is incorporated herein by reference."
6919351,"This application is the national phase filing under 35 U.S.C. §371 of International Application No. PCT/US 01/31550, filed Oct. 9, 2001, which claims benefit of U.S. Provisional Application No. 60/239,708, filed Oct. 12, 2000."
6883524,"CROSS-REFERENCE TO RELATED APPLICATIONS This is a Continuation Application of PCT Application No. PCT/JP02/04649, filed May 14, 2002, which was not published under PCT Article 21(2) in English. This application is based upon and claims the benefit of priority from the prior Japanese Patent Application No. 2001-146538, filed May 16, 2001, the entire contents of which are incorporated herein by reference."
8494987,"CROSS-REFERENCE TO RELATED APPLICATIONS This patent application claims priority from U.S. Provisional Patent Application No. 61/024,099, filed Jan. 28, 2008, titled “Method and System for Relationship Extraction and Enhancement of Hypothesis Discovery,” and is a Continuation-in-Part of U.S. patent application Ser. No. 12/210,253, filed Sep. 15, 2008, which was a continuation and claims the benefit of International Patent Application PCT/US2007/063983, filed Mar. 14, 2007, which claims the benefit of U.S. Provisional Patent Application No. 60/782,935, filed Mar. 15, 2006, each of which is incorporated herein by reference in its entirety."
8220458,"CROSS-REFERENCE TO RELATED APPLICATIONS This patent application claims the benefit of U.S. Provisional Patent Application Ser. No. 61/004,746, filed on Nov. 29, 2007, the entire teachings of which are incorporated by reference herein."
10880306,"CROSS REFERENCE TO RELATED PATENT APPLICATIONS This application claims priority to and is a continuation of PCT Patent Application No. PCT/CN2016/095858, filed on 18 Aug. 2016, which claims priority to Chinese Patent Application No. 201510549437.5, filed on 31 Aug. 2015 and entitled “VERIFICATION INFORMATION UPDATE METHOD AND APPARATUS”, which are incorporated herein by reference in their entirety."
8402070,"PRIORITY CLAIM This is a continuation of U.S. patent application Ser. No. 09/395,498 filed Sep. 14, 1999."
10219795,"The present application is a U.S. National Phase Application pursuant to 35 U.S.C. § 371 of International Application No. PCT/EP2014/071327 filed Oct. 6, 2014, which claims priority to European Patent Application No. 13188121.1 filed Oct. 10, 2013. The entire disclosure contents of these applications are herewith incorporated by reference into the present application."
6201665,"The present application is related to the following patent applications, all of which are hereby incorporated by reference in their entirety: PA0 Ser. No. 08/866,189, filed on May 30, 1997, entitled An Improved Operating System For Operating An Eject System And A Head Retraction System Of A Disk Drive PA0 Ser. No. 08/866,225, filed on May 30, 1997, entitled An Improved Head Retraction System for Retracting The Heads Of A Disk Drive, now U.S. Pat. NO. 6,072,666 PA0 Ser. No. 08/881,803, filed on May 30, 1997, entitled Steering Magnets To Reduce Magnetic Leakage Flux In A Disk Drive PA0 Ser. No. 08/881,805, filed on May 30, 1997, entitled Laminated Steel Return Path With Actuator Support Features, now U.S. Pat. No. 5,943,194 PA0 Ser. No. 08/866,190, filed on May 30, 1997, entitled Dual Loop Flex Circuit For A Linear Actuator, now U.S. Pat. No. 5,963,399 PA0 Ser. No. 08/872,712, filed on May 30, 1997, entitled Interlocking Carriage Assembly For Linear Actuator PA0 Ser. No. 08/881,806, filed on May 30, 1997, entitled Head Gimbal Protection For A Disk Drive, now U.S. Pat. No. 5,995,326 PA0 Ser. No. 08/866,168, filed on May 30, 1997, entitled Flexured Mounting System For Friction Reduction And Friction Linearization In Linear Actuator For Disk Drive, now U.S. Pat. No. 5,920,445 PA0 Ser. No. 08/881,807, filed on May 30, 1997, entitled Return Path Geometry to Enhance Uniformity Of Force On A Linear Actuator, now U.S. Pat. No. 5,905,607 PA0 Ser. No. 08/866,180, filed on May 30, 1997, entitled In-Rigger For A Linear Actuator Carriage Assembly, now U.S. Pat. No. 5,969,908 PA0 Ser. No. 08/866,171, filed on May 30, 1997, entitled Integral Lift Wing For A Disk Drive Actuator, now U.S. Pat. No. 6,104,573 PA0 Ser. No. 08/866,227, filed on May 30, 1997, entitled Head Protection In A Disk Drive, now U.S. Pat. No. 5,926,346 PA0 Ser. No. 08/866,167, filed on May 30, 1997, entitled Self-Positioning Lever For Opening The Shutter Of A Removable Disk Cartridge, now U.S. Pat. No. 5,930,074 PA0 Ser. No. 08/866,177, filed on May 30, 1997, entitled Motor Loading System For A Disk Drive, now U.S. Pat. No. 6,002,547 PA0 Ser. No. 08/866,226, filed on May 30, 1997, entitled An Improved Eject System For Ejecting A Disk Cartridge From A Disk Drive, now U.S. Pat. No. 6,064,548 PA0 Ser. No. 08/881,808, filed on May 30, 1997, entitled Cover For A Disk Drive, now U.S. Pat. No. 5,936,798 "
6762309,"This application is a continuation of U.S. Ser. No. 09/426,674, filed Oct. 25, 1999, now U.S. Pat, No. 6,462,208 which is a continuation of U.S. Ser. No. 08/986,976, filed Dec. 8, 1997, now U.S. Pat. No. 5,994,576, which is a divisional of U.S. Ser. No. 08/462,123, filed Jun. 5, 1995 now U.S. Pat. No. 5,721,268 which is a continuation of U.S. Ser. No. 08/095,160, filed Jul. 20, 1993, now abandoned, which is a continuation-in-part of U.S. Ser. No. 08/034,247, filed Mar. 22, 1993, now U.S. Pat. No. 5,430,160, which is a continuation-in-part of U.S. Ser. No. 07/949,107, filed Sep. 22, 1992, now abandoned, which is a continuation-in-part of U.S. Ser. No. 07/863,849, filed April 6, 1992, now abandoned, which is a continuation-in-part of U.S. Ser. No. 07/862,955, filed Apr. 3, 1992, now abandoned, which is a continuation-in-part of U.S. Ser. No. 07/763,805, filed Sep. 23, 1991, now abandoned."
