entity_id,dcterms_title
2101179129,Vireo olivaceus chivi and V. o. diversus (Vireonidae): distribution and migration.
2886108301,"Evolution, the passive way"
2338600517,Effects of Phosphorous a nd Potassium on the Growth and Nodulation of Centrosema spp.
3013894545,Polizei- und Ordnungsrecht
2062147078,Cell-penetrating inhibitors of calpain.
2786433836,One polyol magnesium alloy and preparation method
2930481960,Continuous type deposition apparatus
2171596001,The dipole moments of a dielectric cube
2774061184,"Degraded, hydrophobic and particulate starch and its use as paper"
2711515434,LibGuides: The United States Government: The Congress: Books in the HMCPL Catalog
1518472353,"Atomic Charges, Bond Properties, and Molecular Energies"
2800922899,Feeding habits of sympatric canids in an area of moderate ungulate density
2993796232,Device for expanding temporomandibular joint
2601575736,Researching the research culture in art and design:the Art and Design Index to Theses
2472571452,Evaluation and summary of a study of the long-term multiaxial creep behavior of concrete
2849795222,Spherical folding chair
2415889881,Hemolytic disease of the newborn due to rare maternal alloantibodies (7 years of experience)
1547866668,Efficiency and reliability enhancements in propulsion flowfield modeling
2119292097,"Close, and a cigar!--Why size perception relates to performance."
2552995125,"Net Neutrality| Net Neutrality and the Public Interest: An Interview With Gene Kimmelman, President and CEO of Public Knowledge (Forum)"
2955260689,Colaboración público-privada para la concreción de proyectos de generación de energía renovable en Argentina
437412983,ニュースの焦点 小・中学校の連携(下)「学びをつなぎ生き方をはぐくむ」ための三つの柱
2624478752,"Pathologie moléculaire, volume 2, Masson et Cie Editeur, G. Schapira, J.C. Dreyfus. (1974), Paris Prix : 149 F"
1545267801,"Criminal law and practice of the State of New York : consisting of the penal law, the code of criminal procedure as amended to the end of the legislative session, 1921"
2165987094,Movement of a Granular Material on a Rotating Disk in a Bunker-Spreader System
2261612644,Method of frequency channel assignment using effective spectrum sensing in multiple frequency assignment system
2248546866,"AGE-RELATED DISEASE, MOBILITY, AND DRIVING"
2560690676,L'impossibilità per le vittime di reato di costituirsi parte civile nel processo agli enti nell'ottica della disciplina europea sulla tutela della persona offesa.
2984678061,Kuruluş Devrinde Bir Memluk Sultanı: Melikü'l-Muzaffer Seyfeddin Kutuz
2887439357,"Beyond Nationalism, Colonialism, and Cosmopolitanism: A Reading of James Joyce's Ulysses"
2500979242,The Logic of Cultures
2908810688,Taking a holistic approach to lymphoedema
2738248218,Commissioning Manager - PE2252017
2812851191,BRIDLE TAPE MOUNTING STRUCTURE IN UPRIGHT PIANO
2745957942,Uzturēšanas un izmaiņu pārvaldības aktivitāšu uzlabošana reklāmas plānošanas sistēmā
2073952534,Lake dwellers occupation gap in Lake Geneva (France-Switzerland) possibly explained by an earthquake-mass movement-tsunami event during Early Bronze Age
1590466158,Akut Diz Çıkıklarında Mikrocerrahi Yaklaşım
2875797709,LABORATORY BENCH FOR STUDY DIFFERENTIAL PROTECTION OF POWER TRANSFORMER
2043721205,Betti numbers of hypersurfaces and defects of linear systems
2182209235,LackofSelf-AdministrationofCocaineinDopamineD 1 ReceptorKnock-OutMice
3002992790,The Long-Lasting Search for a Model of Economic Development of Russia: Economic and Legal Development of a Competitive State
2171435376,On sampling in shift invariant spaces
2252662897,Monitor for tattoo and permanent makeup device
2034400417,A Method for Extracting Rules from Incomplete Information System
3000120658,Analysis of subcellular protein targeting mechanisms in the single-cell C4 species Bienertia sinuspersici
2948200311,El mecanismo de resolución de controversias en el ACTI
2363897820,Correlation analysis between the lean meat content and the carcass trait and live body in Guanzhong black pig
990717623,"La guerra, círculo vicioso, eterno retorno"
2009432735,[MRI without radiologists--ethical aspects of population based studies with MRI imaging].
2134224845,1-Aminobenzotriazole coincubated with (S)-warfarin results in potent inactivation of CYP2C9.
1991207670,Photon-Stimulated Desorption of H + Ions from Oxidized Si(111) Surfaces
2064541168,Broadening the genetic base of European maize heterotic pools with US Cornbelt germplasm using field and molecular marker data
2586690542,Kedudukan Bilyet Giro Bank Dan Warkat KoperasiSebagai Alat Pembayaran(Studi Kasus Bank Sinarmas dan Kospin Jasa Pekalongan)
2111112559,Calpain inhibition protects against Taxol-induced sensory neuropathy
2968509177,"mecanismo de tração, montagem de truque e veículo de monotrilho do tipo para montar sobre trilhos"
2479926144,Studien zur gesanglichen Stimmgebung in der traditionellen Musik Koreas: &quot;pômp’ae</I>
2268646303,O konstituci látky a poměru hmoty a energie. [II.]
255038837,Pattern characteristic extraction method and device for the same
3012787108,Serologic investigation of influenza A virus infection in dogs in Poland.
1996383636,REPORTING BICHROMATIC SEGMENT INTERSECTIONS FROM POINT SETS
1980586249,Observations On the Straining of Suspensions By Mussels
2391613819,Characteristics and Interaction of Cu~(2+)-Phenanthrene Stripping by Humic Acid in Compound Contaminated Soil
1964381314,La prohibition de l’appropriation et les régimes d’accès aux espaces extra-terrestres
613090814,"22 難治性喘息の特徴・背景因子:精神心理的評価を含めての検討(気管支喘息-管理2,第58回日本アレルギー学会秋季学術大会)"
2977893870,1—（8—羟基喹啉—7—偶氮）—对硝基苯吸光光度法测定微量镍
2812396027,ASSEMBLING METHOD OF LARGE PRESSURE VESSEL
2890677106,线性参照区域模型DCE-MRI在乳腺良、恶性病变诊断效能的研究
2033910553,The way to the energy sustainable world
2514896150,Maternal glycometabolic optimization and pregnancy outcome in gestational diabetes mellitus
2969381126,The Karydakis Flap Versus the Limberg Flap in the Treatment of Pilonidal Sinus Disease
2618226950,Asymmetries in Production of He$^{+}$(n=2) with an Intense Few-Cycle Attosecond Pulse
2078730735,Application of ecological and evolutionary principles to forest management in Western Australia.
2088493530,Novel Bandgap grading technique for enhancing the limiting efficiency of solar cells
2819897691,Centrifugal casting process of high-performance engine alloy cylinder sleeve
2083099057,A new procedure to construct confidence intervals for genotypic variance and expected response to selection
814102152,创新，报业经济发展的动力——宁报集团经营管理经验初探
980126466,医院经济体制模式的变化——学习《决定》的体会
2267043483,[나노인프라 구축 프로젝트②] 말소리 죽이고 외부 빛 차단한다 - 불량 일으키는 환경조건 엄격 통제 -
2043568043,Measurement of the absolute absorption coefficient by intraresonator laser spectroscopy
2842074581,Maintaining closure of shower curtain
321584649,La question de la mémoire postcoloniale
2871604936,An Improved Method for the Loading and the Unloading of Ships and of Steamers or of other Conveyances of Goods Over Land or Sea.
2397354764,The Congestion Control using Selective Slope Control under Multiple Time Scale of TCP
2738503034,"Appel à contributions : « Musique(s) et révolution(s), XIX-XX-XXIème siècles »"
2275607895,Neurobiological consequences of stress: tyrosine hydroxylase phosphorylation in response to stress
2106340365,The Smc complexes in DNA damage response
2972529092,CAMPUR KODE DALAM NOVEL RANAH 3 WARNA KARYA AHMAD FUADI: KAJIAN SOSIOLINGUISTIK-SINTAKTIS
2018535713,Genetic Diversity and Taxonomic Status of Lotus glaber Mill populations in Fayoum Depression
2074837712,Survival of Amino Acids in Marine Sediments.
2735962038,My Pilgrimage in Mission
2256806742,Узагальнена модель еволюції мережевого ансамблю в умовах дестабілізаційних загроз
2768382774,"Non-aqueous electrolyte secondary battery, electrode body used therefor, and method of manufacturing the electrode body"
2512390052,Protection system for protecting an object against military threats
2511954155,[Epidemiological study of SMON death--from the observation of death certificates during a 13-year 6-month period from July 1972].
2820434916,COMPOSITIONS AND METHODS FOR USE IN CEMENTING AND SOIL STABILIZATION AND SOLIDIFICATION APPLICATIONS
2927293587,Characterization of the α-Amylase Inhibitory Activity of Oligomeric Proanthocyanidins from Acacia mearnsii Bark Extract.
2959900129,"Geopolymer gel material based on manganese slag and fly ash, and preparation method and application of geopolymer gel material"
2285825970,"Cervicogenic headache: pathogenesis, clinical features, diagnosis, therapeutic approaches"
1984971272,Reconciling Gibbs and van der Waals: A new approach to nucleation theory
2975420791,V-shaped crossing frame
2794289006,"STABIL CO-FORMULERING AF HYALURONIDASE OG IMMUNOGLOBULIN, OG FREMGANGSMÅDER TIL ANVENDELSE DERAF"
2771591028,FPGA implementation of industry automated bottle counter
2413354691,Intussusception at four separate locations in the small intestine. Case report.
2810560936,Analysis of Different Contributions into the Magnetooptical Signal of Magnetophotonic Crystal Type Three-Dimensional Structures
2953867318,A Methodology for Developing New Technology Ideas to Avoid Patent Infringement: F-Term Based Patent Analysis
2777815576,Financial Ratio for Business: Analisis Keuangan untuk Menilai Kondisi Finansial dan Kinerja Perusahaan
113800730,“新丝绸之路”交通经济带经济增长的实证研究--基于人力资本等6个因素的面板数据模型
2249633671,Four Orientations of Leadership Learning: Crossing Borders to Provide a More Integrated Learning Experience
2995378180,Stimulated thermal scattering into a surface electromagnetic wave (experimental)
2118575119,The Levels of Ghrelin in Children with Cyanotic and Acyanotic Congenital Heart Disease
2522551327,基于“课堂＋舞台”人才培养的高职院校声乐课“学·演·导”一体化教学模式研究
2213020634,2013년 새해를 맞이하여
2072281128,ÑE’ENG: A VOZ SERTÂNICA DO JAGUAR
2735019511,Semi-empirical models for polarized reflectance of land surfaces: Intercomparison using space-borne POLDER measurements
379041931,住民参加型サービスとNPO活動の展望 (社会福祉法の成立と21世紀の社会福祉) -- (サービスの総合的・計画的な供給)
393317328,膀胱癌 : パネルディスカッションII. 膀胱腫瘍 : 第31回東部連合地方会
2848447533,MEASUREMENT OBJECT ALIGNMENT METHOD IN SURFACE SHAPE MEASUREMENT DEVICE AND SURFACE SHAPE MEASUREMENT DEVICE
2185492438,Very economical immersion pump feasibility for postmortem CT angiography
48858049,"Máiquel, o herói da morte: uma análise mitológica do romance &quot;O matador&quot; de Patrícia Melo"
278277265,提示型ユーザインタフェース (特集:ユーザインタフェース)
1975621521,THE ANGULAR POTENTIAL AND SOME OF ITS APPLICATIONS
2083360461,Acellular dermal matrix seeded with autologous gingival fibroblasts for the treatment of gingival recession: a proof-of-concept study.
2324013270,"Emulating boreal forest disturbance dynamics: Can we maintain timber supply, aboriginal land use, and woodland caribou habitat?"
1967103109,[Neurocysticercosis: a clinical and pathological study of 27 necropsied cases].
2965409353,Avaliação da incidência de depressão em jovens do ensino médio em escola de Patos de Minas
2482515160,苍凉的胡琴:《倾城之恋》·《二段琴》
279723718,cDNA representational difference analysis of differentially expressed cDNA sequences in human nasopharyngeal carcinoma
2187279963,Re: Water Main Replacement Contract-MR-8-Award Re: Bituminous and Concrete Patching of Sidewalks and Roadways
1972937752,Untersuchungen über Getreideschleimstoffe. I. Chromatographische Fraktionierung von wasserlöslichen Weizenmehlpentosanen an Diäthylaminoäthyl‐Cellulose
2074044464,A Stereospecific Vinyl Substitution of Fluoride by Methoxide that has a Competitive Non-Stereospecific Addition of Methanol
2405332091,Use of the combination of saluretics and aldosterone inhibitors (SC 9420 and SU 4885) in the treatment of refractory edema
593179880,In the imperial shadow
2517579817,Analysis of Game Genre Suitable for HMD
